,Timestamp,Close,Volume_(BTC),Normalized_Change
2441192,1472177760,574.76,0.17084763,0.0
2442632,1472264160,575.33,0.02234785,0.0
2444075,1472350740,567.65,3.43058469,0.0
2445516,1472437200,573.35,0.59150568,0.0
2446957,1472523660,570.5,10.0,0.001732313776269067
2448401,1472610300,571.55,0.281592,0.0013802984240138332
2449841,1472696700,572.2,0.48604138,0.0
2451283,1472783220,569.55,0.59225916,0.0
2452729,1472869980,571.01,0.5,0.0
2454169,1472956380,594.22,0.03197092,0.0
2455609,1473042780,603.04,0.32400356,0.0
2457049,1473129180,601.99,32.96446759,0.0005976591682576801
2458491,1473215700,608.99,0.8081,0.0
2459934,1473302280,613.4,0.3535969,0.0
2461375,1473388740,623.67,0.78584366,0.0
2462816,1473475200,620.0,0.02,0.0
2464261,1473561900,622.0,0.61429516,0.0
2465702,1473648360,606.08,2.15525224,-0.0018679229688403924
2467144,1473734880,607.5,0.081789,0.0
2468584,1473821280,606.92,4.05319275,-0.00011534975694147868
2470024,1473907680,607.75,1.1,0.0
2471468,1473994320,605.13,1.89794821,-1.652564780537894e-05
2472908,1474080720,606.54,0.4724371,0.0
2474349,1474167180,604.0,0.01221315,0.0
2475789,1474253580,608.99,0.41044057,0.0
2477231,1474340100,607.05,1.4807,3.2945129886331885e-05
2478673,1474426620,596.6,0.2126,0.0
2480115,1474513140,595.91,0.02083285,-0.0023380205880373854
2481559,1474599780,593.75,0.0620747,0.0
2483001,1474686300,601.78,1.0,0.0
2484441,1474772700,600.95,1.02,0.0
2485883,1474859220,598.0,0.62551839,0.0
2487323,1474945620,602.99,0.8312551,-0.0018442214394896218
2488763,1475032020,604.5,0.86105379,-0.0016570008285004142
2490204,1475118480,602.66,0.0198,0.0
2491649,1475205180,605.18,1.09363943,-0.0002975206611569421
2493092,1475291760,609.72,0.12232537,0.0
2494532,1475378160,611.34,0.1639029,0.0
2495972,1475464560,608.2,0.47833,0.0
2497413,1475551020,608.36,0.29946064,0.0
2498857,1475637660,606.54,0.43028,0.0
2500297,1475724060,608.5,2.34677607,-0.000871753540470702
2501737,1475810460,609.0,1.01040575,0.0
2503183,1475897220,615.87,16.6,-0.001170446232626233
2504623,1475983620,611.66,0.06258989,0.0
2506063,1476070020,614.81,0.17719572,0.0
2507508,1476156720,615.98,0.25,0.0
2508949,1476243180,635.0,11.08341732,-3.149705502532648e-05
2510389,1476329580,635.84,7.7452,0.0
2511829,1476415980,634.0,0.67,0.0
2513269,1476502380,639.08,0.04,0.0
2514711,1476588900,636.7,0.32450131,0.0
2516151,1476675300,635.01,0.06,0.0
2517591,1476761700,636.77,0.19205943,0.0
2519031,1476848100,634.06,0.06779399,0.0
2520476,1476934800,625.5,0.034307,0.0
2521920,1477021440,630.49,0.94730399,1.5860428231547828e-05
2523362,1477107960,629.97,0.033,0.0
2524803,1477194420,652.5,7.481,0.0005054914755756336
2526243,1477280820,646.0,31.556,0.0
2527684,1477367280,651.48,0.22402191,0.0
2529127,1477453860,656.0,0.079,0.0
2530571,1477540500,680.88,0.5471,0.0
2532012,1477626960,684.92,0.93467042,0.0
2533454,1477713480,696.77,0.06731925,0.0013329511251255032
2534894,1477799880,701.3,0.261,0.0
2536334,1477886280,689.3,0.95,2.90141008531531e-05
2537774,1477972680,708.54,0.076,0.0
2539216,1478059200,723.01,0.00777961,0.0
2540656,1478145600,740.02,0.15081909,0.0
2542096,1478232000,699.25,0.023,0.0
2543536,1478318400,702.02,0.9554938,2.8488405219049927e-05
2544979,1478404980,709.46,0.03255833,0.0001832043856311327
2546424,1478491680,703.99,0.127147,0.0
2547865,1478578140,704.58,100.023066,-0.0016775661074780548
2549305,1478664540,722.11,2.41888,1.3848113886876011e-05
2550746,1478751000,718.04,8.0,5.570409982185454e-05
2552188,1478837520,714.33,0.0404,0.0
2553631,1478924100,715.09,0.135744,0.0
2555075,1479010740,692.98,0.16779603,0.0
2556515,1479097140,702.0,0.1,0.0
2557961,1479183900,709.87,0.28457961,0.0
2559403,1479270420,711.85,0.25879581,0.0
2560843,1479356820,745.99,6.72406141,0.0
2562283,1479443220,736.85,0.10829884,0.0
2563725,1479529740,748.14,0.46585198,-0.0015395119077898998
2565165,1479616140,752.01,0.3104,0.0
2566605,1479702540,727.19,2.08167653,0.0019626142570886742
2568045,1479788940,736.37,0.66979798,0.00010862923484288264
2569485,1479875340,745.87,0.1212561,-0.0007379380668705448
2570925,1479961740,737.0,0.54703478,-2.713777850142719e-05
2572367,1480048260,728.95,0.26275139,-0.00019209396138925104
2573809,1480134780,735.99,0.91942209,0.0
2575250,1480221240,725.0,0.071,0.0
2576690,1480307640,728.0,0.00811393,0.0
2578131,1480394100,728.0,0.19883231,0.0
2579571,1480480500,729.9,0.24431691,-0.0012345679012345367
2581011,1480566900,743.3,0.0926,0.0
2582458,1480653720,766.26,0.25,9.134445995856879e-05
2583903,1480740420,767.13,0.03678397,0.0
2585347,1480827060,760.05,0.71915789,0.0
2586789,1480913580,756.64,0.05,0.0
2588234,1481000280,751.0,0.10311906,0.0
2589674,1481086680,755.95,0.2312609,1.3228213132957968e-05
2591114,1481173080,766.78,100.162,-1.3041720463751718e-05
2592557,1481259660,768.08,0.25757905,0.0
2593999,1481346180,771.98,0.2239,0.0
2595439,1481432580,767.46,1.6837,-0.0003388946819603635
2596880,1481519040,769.8,0.27131698,0.0
2598320,1481605440,775.32,0.118,0.00015475085112968707
2599761,1481691900,777.98,5.05840468,2.570694087401261e-05
2601201,1481778300,776.25,0.02912139,0.0
2602645,1481864940,775.73,0.01559967,0.0
2604094,1481951880,787.2,0.00867501,1.27030906619465e-05
2605535,1482038340,789.29,0.05946149,0.0
2606975,1482124740,794.0,0.12539899,-0.002310110203617962
2608418,1482211320,790.21,2.05857959,-0.00043045058047530836
2609858,1482297720,805.11,3.0,0.0
2611298,1482384120,844.28,0.16225019,0.0
2612739,1482470580,906.88,0.0056,0.0
2614179,1482556980,914.75,6.92698012,-0.0016863591068866565
2615619,1482643380,872.55,1.18414872,0.0
2617060,1482729840,899.57,1.30739639,0.0004777777777777222
2618501,1482816300,899.56,0.15557982,0.0
2619941,1482902700,953.0,2.1199,0.0
2621381,1482989100,969.83,0.348,0.0
2622821,1483075500,951.38,0.1,0.0
2624262,1483161960,950.53,2.09539874,0.0
2625705,1483248540,962.81,0.2,0.0
2627147,1483335060,1005.75,1.0,-9.942927595592206e-06
2628587,1483421460,1021.93,0.17043361,0.0
2630027,1483507860,1050.37,2.55715617,-0.0018217194742764192
2631467,1483594260,1118.36,0.09157216,0.002461823890395311
2632907,1483680660,980.0,7.11777228,-0.0001020512297173413
2634347,1483767060,834.0,7.23725616,0.0011377926821965932
2635787,1483853460,936.56,0.1,0.0
2637229,1483939980,894.09,0.144476,-0.00013423269237223233
2638669,1484026380,895.0,2.23846,0.0
2640109,1484112780,912.6,1.02449429,0.002033987271176447
2641549,1484199180,762.89,26.5265489,-0.001812188940394736
2642989,1484285580,784.49,11.03836159,-0.0006250000000000116
2644432,1484372160,822.65,0.1013,-1.2155985607301985e-05
2645873,1484458620,820.97,18.2981157,-0.0016226636084134998
2647313,1484545020,828.05,0.1013297,0.0
2648753,1484631420,855.33,0.2496535,-1.1691530655182745e-05
2650193,1484717820,899.16,0.05208602,0.0
2651635,1484804340,886.58,4.22554236,-0.0021703253227229363
2653075,1484890740,892.69,6.2526458,0.0003695325972541794
2654517,1484977260,913.95,0.75438169,0.0015076529776146257
2655957,1485063660,933.0,5.79669007,-2.143668674567709e-05
2657397,1485150060,919.96,0.26978877,0.0
2658837,1485236460,920.74,0.02603037,3.258142641481881e-05
2660277,1485322860,894.26,9.01839208,-1.1182555213856197e-05
2661717,1485409260,896.85,0.09090454,0.0
2663158,1485495720,908.89,0.4714515,5.500913151590667e-05
2664601,1485582300,919.02,1.19410295,0.0011737854581024246
2666044,1485668880,919.5,0.4369376,-0.00014140117689286733
2667484,1485755280,915.19,6.23685827,-0.0002623094158150818
2668924,1485841680,919.14,2.88622791,0.0
2670368,1485928320,969.0,0.03818163,0.0
2671808,1486014720,985.77,2.0875943,0.0
2673248,1486101120,1015.42,31.112,5.908535864818521e-05
2674688,1486187520,1008.1,3.71775237,0.0008919722497522074
2676128,1486273920,1025.83,0.197,0.0
2677573,1486360620,1017.0,0.01262888,0.0
2679013,1486447020,1034.56,10.20091762,0.000936718395411072
2680454,1486533480,1066.21,0.05052476,0.0
2681894,1486619880,1073.01,1.0,0.0
2683334,1486706280,975.44,0.03483981,0.0
2684774,1486792680,1007.61,1.04,0.0013380114176974535
2686214,1486879080,1001.02,0.28716301,9.989710598074888e-06
2687655,1486965540,1007.18,0.0906,0.0
2689095,1487051940,1002.01,35.55007625,-9.980039920150604e-06
2690535,1487138340,1009.14,3.55548755,-0.00042628703988257274
2691975,1487224740,1022.69,0.02831132,0.0
2693415,1487311140,1034.03,7.01509477,0.00015471044972401767
2694856,1487397600,1064.7,8.04173917,0.0002816901408450277
2696296,1487484000,1056.4,2.0,-0.0006251539204729212
2697736,1487570400,1050.0,0.10184965,-0.0009532888465204957
2699177,1487656860,1082.7,0.02631548,0.0
2700617,1487743260,1112.03,1.94062411,-0.0013867752073408708
2702059,1487829780,1129.22,1.60330881,-7.0850381706367e-05
2703499,1487916180,1208.04,0.05,0.0
2704939,1488002580,1172.08,2.042,-0.00018773573635078193
2706384,1488089280,1155.0,0.38020138,-0.0006150967261260484
2707825,1488175740,1180.0,0.14910627,-0.00030517785086967204
2709265,1488262140,1198.17,10.19909845,0.0014917163905463211
2710706,1488348600,1190.58,51.77342318,0.00100689724613607
2712146,1488435000,1222.08,0.4592952,-0.0008845208845208249
2713586,1488521400,1260.44,0.952,-0.0012153370773128917
2715026,1488607800,1280.58,0.0572,0.0
2716466,1488694200,1252.54,0.08052434,0.0
2717906,1488780600,1263.52,0.0045588,0.0
2719346,1488867000,1270.33,0.2,-0.0005355806718385667
2720786,1488953400,1194.2,0.93715658,0.0015801486510211378
2722226,1489039800,1165.24,14.72933686,-0.001288947703095193
2723666,1489126200,1195.6,1.02234025,0.0
2725106,1489212600,1148.0,6.0,0.0
2726546,1489299000,1180.54,0.174,0.0
2727986,1489385400,1227.78,1.0226,-0.0006927860595143235
2729426,1489471800,1230.0,34.75363706,0.0006581032003314447
2730866,1489558200,1247.52,0.04886828,0.0
2732306,1489644600,1230.39,3.60629233,0.0009500146156093454
2733746,1489731000,1122.04,2.97157944,0.005072001134993285
2735188,1489817520,1074.46,0.53931957,0.0010227230465988965
2736628,1489903920,999.92,148.83561348,1.0000700048994335e-05
2738068,1489990320,1022.0,2.39919306,-0.0001565802865418932
2739508,1490076720,1073.0,3.6069167,0.0009217962923304771
2740949,1490163180,1096.29,2.336,0.0
2742389,1490249580,1017.49,0.22019626,0.0
2743829,1490335980,1010.75,1.3521617,0.0003857032656209688
2745269,1490422380,901.68,4.0,0.0
2746709,1490508780,956.27,0.11041532,-0.002379454926624719
2748149,1490595180,961.98,0.044152,0.0
2749589,1490681580,1029.5,5.08347847,9.71250971250088e-05
2751029,1490767980,1023.29,0.0477675,0.0
2752470,1490854440,1035.08,0.43769623,0.0
2753910,1490940840,1038.15,15.33192,-9.632612171759978e-06
2755350,1491027240,1070.0,0.5995719,-0.0006920674111067553
2756790,1491113640,1076.25,1.0,0.0
2758230,1491200040,1115.4,3.17499999,-8.069505339335747e-05
2759670,1491286440,1145.01,1.04742038,0.0
2761110,1491372840,1136.46,0.17053499,0.0
2762551,1491459300,1153.3,0.0756,0.000693180833549913
2763991,1491545700,1182.57,29.024,0.0
2765431,1491632100,1193.04,0.251,0.0
2766874,1491718680,1185.47,0.65645993,0.0009523006910499594
2768314,1491805080,1201.63,0.064,0.0
2769756,1491891600,1205.79,1.92727887,0.0003564855498997394
2771196,1491978000,1209.07,6.87598687,0.0004960030421521046
2772636,1492064400,1177.27,8.27467592,0.001780611682508381
2774076,1492150800,1185.65,0.0286,0.0
2775520,1492237440,1179.82,4.02192779,-0.0019617667790506623
2776960,1492323840,1176.35,0.2344,0.0
2778400,1492410240,1166.76,1.38343591,0.00024848978192876367
2779840,1492496640,1197.98,2.0,0.0
2781281,1492583100,1198.89,3.05418052,0.0022304152067710047
2782722,1492669560,1209.94,16.09936475,8.264804330749952e-06
2784162,1492755960,1240.38,0.01822674,0.0
2785606,1492842600,1244.66,2.5,-0.0005064186554987494
2787046,1492929000,1234.4,0.19566184,-0.00047819356302846106
2788486,1493015400,1239.53,0.04829933,0.0
2789928,1493101920,1255.27,0.0374,0.0
2791368,1493188320,1281.89,0.00794769,0.0
2792808,1493274720,1307.0,1.1578,0.0
2794248,1493361120,1328.08,5.29822578,0.001210808534320125
2795688,1493447520,1330.0,1.0,0.0
2797130,1493534040,1327.98,0.011751,0.0
2798573,1493620620,1362.99,0.43584784,0.0
2800013,1493707020,1421.97,4.16719433,-1.406519216567517e-05
2801453,1493793420,1445.61,0.0655,0.0
2802893,1493879820,1518.99,0.06010266,-0.0016089149714813588
2804333,1493966220,1595.01,14.44167637,-0.000489264409777744
2805774,1494052680,1514.65,2.97979165,0.0008245926512302922
2807214,1494139080,1546.61,1.67775972,7.111823730224432e-05
2808655,1494225540,1579.75,1.49711883,-2.5321103240445158e-05
2810095,1494311940,1681.0,10.60849034,-0.0005952380952380953
2811535,1494398340,1717.31,0.09573137,0.0
2812975,1494484740,1817.58,0.058907,0.0
2814415,1494571140,1795.74,6.26299005,0.0012180674442275586
2815856,1494657600,1678.14,10.16349858,0.0009882128824859236
2817296,1494744000,1783.72,0.16256149,0.0
2818736,1494830400,1751.51,1.42811663,-0.0008628571428571377
2820176,1494916800,1683.0,33.91426452,0.0
2821616,1495003200,1780.8,5.70212803,-1.684664499063479e-05
2823056,1495089600,1804.91,0.26502082,0.0
2824496,1495176000,1921.85,0.158,-0.0009635416666666193
2825936,1495262400,1987.01,16.0444306,0.00016605110348502384
2827376,1495348800,2042.0,0.06205256,0.0
2828816,1495435200,2119.0,59.43706881,-0.000944733112895607
2830256,1495521600,2152.06,2.5728,0.0
2831696,1495608000,2316.26,22.44485322,0.000444484721377016
2833136,1495694400,2623.02,7.699003,-0.0011182821964130377
2834576,1495780800,2436.0,1.746914,0.0
2836016,1495867200,2079.84,19.81834366,-0.00629953261532208
2837456,1495953600,2158.09,3.6720736,-0.004697392923649975
2838896,1496040000,2193.86,2.50691156,-0.002023357677569181
2840336,1496126400,2309.0,0.59104872,-0.0021309931469690223
2841776,1496212800,2219.0,10.73344204,0.001341146184934166
2843216,1496299200,2367.47,0.39523797,0.0012992765391999248
2844656,1496385600,2447.99,3.23458188,-0.0020261641233871807
2846096,1496472000,2472.53,0.71969476,0.0015184005104409272
2847536,1496558400,2519.56,4.72056941,-0.0007109465916267029
2848976,1496644800,2570.94,0.0670597,0.0029706042038314803
2850416,1496731200,2857.81,5.45482232,-0.0003535424250909281
2851856,1496817600,2839.01,9.29907375,0.0030165753617079965
2853296,1496904000,2791.04,3.29907289,0.0014418243550251692
2854737,1496990460,2810.45,1.52093347,0.0005014474404843446
2856177,1497076860,2820.73,0.01546257,0.0
2857617,1497163260,2887.13,16.402,0.0013282739011472589
2859057,1497249660,2933.93,2.35793396,-0.0012046137046136177
2860497,1497336060,2758.8,5.43043714,-0.0003009459856345
2861937,1497422460,2768.37,1.37916585,0.0020223649773971433
2863377,1497508860,2282.4,7.43441328,0.001819326849065782
2864817,1497595260,2448.44,0.60639365,-4.084249907172466e-06
2866257,1497681660,2516.95,3.86080029,0.0012103174603175326
2867697,1497768060,2607.02,49.05969472,0.004939006702392424
2869137,1497854460,2565.74,14.11863329,0.00044022486530292113
2870577,1497940860,2607.84,4.88981032,0.0008237579454326018
2872017,1498027260,2697.39,16.94294327,0.0025810077763028056
2873457,1498113660,2654.99,8.4691526,-0.0010104399561136656
2874897,1498200060,2706.99,1.43437039,-0.0004324012683769127
2876338,1498286520,2706.0,0.25887007,-0.0005731294717965509
2877778,1498372920,2580.0,0.35578065,0.0
2879218,1498459320,2490.92,0.47188778,3.211561621835698e-05
2880658,1498545720,2426.0,10.75235131,0.00042438700798927084
2882098,1498632120,2490.0,23.12565091,0.001571822672740133
2883539,1498718580,2574.37,0.211609,0.0
2884979,1498804980,2519.02,0.7676,0.0
2886419,1498891380,2483.0,0.40655313,0.0
2887859,1498977780,2419.39,0.13891092,0.0
2889299,1499064180,2500.0,11.42222961,-4.0000160001513125e-06
2890739,1499150580,2625.0,6.78281582,0.0
2892179,1499236980,2540.0,7.47951066,0.0012425486402742473
2893619,1499323380,2592.79,0.00425518,0.0
2895059,1499409780,2559.01,19.00318765,-0.0007743358505766526
2896499,1499496180,2491.88,4.05595399,0.0003891128627874922
2897941,1499582700,2532.27,0.01850557,0.0
2899381,1499669100,2504.57,0.05821224,1.1977960552481572e-05
2900821,1499755500,2281.97,13.17570819,0.0014833549200127451
2902261,1499841900,2324.08,2.31191169,0.0012462505049463644
2903701,1499928300,2381.0,0.07226391,-2.940027636266657e-05
2905141,1500014700,2347.59,1.63308059,-0.002164335843450713
2906581,1500101100,2109.0,15.8675081,-0.0019002375296912114
2908021,1500187500,1969.0,6.9849998,0.0019919611947712607
2909461,1500273900,2005.0,12.49755014,-0.00034425812374336035
2910901,1500360300,2252.0,3.55745977,0.002020774984932794
2912341,1500446700,2364.99,3.14359319,4.228329809817454e-06
2913781,1500533100,2337.72,3.52002907,-0.0007320174143088349
2915221,1500619500,2742.39,28.54898782,-0.00041951817425693887
2916661,1500705900,2752.2,0.25345528,0.0012954636998008411
2918101,1500792300,2789.99,6.85765854,-0.001245280852102192
2919541,1500878700,2735.24,1.51191111,-1.4624159110837826e-05
2920981,1500965100,2665.78,114.48169922,0.003074046372475617
2922421,1501051500,2439.99,30.92999872,-0.0005289703530569417
2923861,1501137900,2562.01,13.96267808,-0.0005154860603978473
2925301,1501224300,2681.99,2.45937843,-0.0007388032134206825
2926741,1501310700,2756.93,4.19057861,-0.000656958680565618
2928181,1501397100,2577.23,4.58076827,0.003711105870892138
2929621,1501483500,2717.7,0.01723332,0.0
2931061,1501569900,2875.0,24.83916164,0.0026122885104405504
2932501,1501656300,2738.8,3.86630566,-0.0004054513111419216
2933941,1501742700,2712.85,0.10282507,-2.5803787995970538e-05
2935381,1501829100,2780.58,0.81007392,-5.7545262945833535e-05
2936821,1501915500,3131.33,11.73002463,6.387021572159551e-06
2938261,1502001900,3216.07,0.01449531,0.0
2939701,1502088300,3244.98,1.78243769,3.081673595223262e-06
2941141,1502174700,3450.03,12.54947297,0.0008572280834869437
2942581,1502261100,3395.0,8.87161199,-0.0003005321186335753
2944021,1502347500,3362.49,2.84972978,2.9739776952322017e-06
2945461,1502433900,3463.1,0.01348384,0.0
2946901,1502520300,3765.24,51.73388645,0.0007298320855416284
2948341,1502606700,4059.45,7.50181612,0.0
2949781,1502693100,4049.99,14.01390913,-3.4569181574594784e-05
2951221,1502779500,4220.01,8.78994463,0.004451647605027718
2952661,1502865900,3994.26,5.81377585,-0.0013713431892880435
2954101,1502952300,4323.0,0.44686285,0.0
2955541,1503038700,4281.47,0.20485907,-3.036432518793395e-05
2956981,1503125100,4018.76,1.59102274,2.488267817239442e-05
2958421,1503211500,4054.48,0.11996636,-3.6997481704767734e-05
2959861,1503297900,3977.6,0.49691739,-0.0007522750659812614
2961301,1503384300,3833.43,9.99578957,-3.130453837542251e-05
2962741,1503470700,4104.99,1.3740236,0.00047237230729535424
2964181,1503557100,4122.0,5.54055386,2.4260009073772936e-06
2965621,1503643500,4327.69,10.81627125,-0.0017754547432648835
2967061,1503729900,4313.0,0.648767,0.0
2968501,1503816300,4352.67,4.04398502,0.0014452955629426635
2969941,1503902700,4241.3,0.1344548,0.0
2971381,1503989100,4364.21,4.57632195,0.0
2972821,1504075500,4623.76,8.75460695,4.7578060458597395e-05
2974261,1504161900,4589.55,10.94115661,5.011133431222487e-05
2975701,1504248300,4701.73,4.93055004,0.0017515997944789576
2977141,1504334700,4705.72,49.31464591,-0.0022832800851970724
2978581,1504421100,4638.89,54.73707645,0.004247984407600428
2980021,1504507500,4490.95,7.96105103,0.0005029811649133289
2981461,1504593900,4092.66,11.07408236,0.0010105448154658092
2982901,1504680300,4411.08,9.68485826,0.0006819072560822771
2984341,1504766700,4525.69,1.09084103,-0.0009576764513332111
2985781,1504853100,4617.9,5.89512771,0.0
2987221,1504939500,4354.97,0.93693834,0.00020661773652557038
2988661,1505025900,4056.0,31.92412821,-0.00117742019090498
2990101,1505112300,4184.54,5.53045125,0.00027235717971759127
2991541,1505198700,4345.0,10.02514476,-8.746449631961118e-05
2992981,1505285100,4030.0,1.74559942,0.0
2994421,1505371500,3805.16,16.15206877,-0.002484370595379502
2995861,1505457900,3177.0,59.70048504,0.0026495554774222884
2997301,1505544300,3772.92,4.22241995,-0.004609104779250227
2998741,1505630700,3558.92,5.58750484,-2.809849083067085e-06
3000181,1505717100,3870.1,1.82248363,-0.002097358881408573
3001621,1505803500,3962.19,25.58411356,-0.0008866591894268338
3003061,1505889900,3944.2,57.62621641,-0.0018720645798776911
3004501,1505976300,3872.34,1.0764,3.873476755256597e-05
3005941,1506062700,3761.0,70.7675096,-0.0029333333333333334
3007382,1506149160,3695.0,0.69862497,0.002429805615550756
3008822,1506235560,3662.09,0.08682279,-7.646491762276035e-05
3010262,1506321960,3762.94,0.4116001,0.00034801089194393185
3011702,1506408360,3883.95,12.951062,0.0
3013142,1506494760,3928.0,12.95797595,-0.0011877634872327798
3014582,1506581160,4232.25,2.312453,0.000878193188337088
3016022,1506667560,4047.89,8.85236505,-0.0007936350959779356
3017463,1506754020,4250.0,0.00315,0.0
3018903,1506840420,4303.78,0.22594421,-0.0008790697674418012
3020343,1506926820,4408.0,12.0,2.2685973943385513e-06
3021783,1507013220,4292.0,2.96201337,-0.00014214508585788578
3023224,1507099680,4334.23,7.64327113,-0.0011803784602874654
3024664,1507186080,4159.0,22.2980854,-0.0006038749040657426
3026104,1507272480,4403.09,3.75027957,-0.0009820927213743179
3027544,1507358880,4334.85,2.14733473,0.0028019130302757013
3028984,1507445280,4462.23,4.62885797,-0.0006435901115854946
3030424,1507531680,4558.16,0.19818207,0.0
3031864,1507618080,4827.99,19.71014661,0.0
3033304,1507704480,4751.34,9.80470096,-0.0004737749758374762
3034744,1507790880,4895.36,0.99618487,0.0
3036184,1507877280,5534.32,43.56816589,-0.0013262191536441946
3037624,1507963680,5583.95,0.49274662,0.0016038133926464628
3039064,1508050080,5738.99,4.15587218,0.00017595818815334814
3040504,1508136480,5627.15,0.59335816,5.508701972122417e-05
3041944,1508222880,5668.6,1.52986223,0.0
3043384,1508309280,5369.97,5.43165121,5.586592178723527e-06
3044824,1508395680,5575.0,1.0982887,-0.0005348150222001291
3046264,1508482080,5607.23,97.67117705,-7.84762760866021e-05
3047704,1508568480,6061.99,0.0198,0.0
3049144,1508654880,5843.5,0.70551183,-5.133935829181178e-06
3050584,1508741280,5896.0,14.42312939,0.0010166045408336157
3052024,1508827680,5734.72,0.35495422,0.0007509979909496013
3053464,1508914080,5525.0,15.1909697,0.0013700660451362525
3054904,1509000480,5726.5,8.19020816,-0.0011223619250080546
3056344,1509086880,5836.13,0.15895293,0.0
3057784,1509173280,5787.33,0.14966179,0.0019435725864864685
3059224,1509259680,5784.0,0.95601073,0.0
3060664,1509346080,6141.0,0.03814673,-0.0010432628044207669
3062104,1509432480,6117.76,103.12951361,0.0029628712145163385
3063544,1509518880,6391.21,1.40317947,-0.0011403633811773852
3064984,1509605280,6913.35,7.93478071,-0.0006629255279883289
3066424,1509691680,7233.16,8.3456987,-0.001822714681440423
3067864,1509778080,7163.96,0.31675614,1.5354400501345266e-05
3069304,1509864480,7469.45,18.74763907,-0.0015366070482797692
3070744,1509950880,7334.08,1.95007063,-0.0008296943231440949
3072184,1510037280,7132.44,8.5556046,-0.0017471910112358989
3073624,1510123680,7424.92,1.05063111,-0.0015134143545058817
3075064,1510210080,7400.01,11.09297308,0.0
3076504,1510296480,7243.24,4.50183567,-9.664276829027755e-06
3077944,1510382880,6707.24,0.49134375,0.001628417220140054
3079384,1510469280,5611.0,175.43692843,0.001976126400941937
3080824,1510555680,6254.93,15.13936866,0.0023700953301465716
3082264,1510642080,6586.55,2.5233454,0.0007054861026823092
3083704,1510728480,6882.1,1.12044159,-0.0005961035184647228
3085144,1510814880,7255.9,3.6295533,-0.0017810299599612918
3086584,1510901280,7876.24,45.16846224,-0.000603443566592856
3088024,1510987680,7679.94,0.572,-0.00024094533927050273
3089464,1511074080,7733.02,14.0,0.0
3090904,1511160480,7968.35,0.57931939,2.509866914304586e-05
3092344,1511246880,8059.53,1.28007683,0.0011748653180502283
3093784,1511333280,8152.97,16.06524932,8.585754516071179e-06
3095224,1511419680,8228.92,0.63292574,-1.2152277762447614e-06
3096664,1511506080,8159.9,8.97383282,-0.0002525178233453329
3098104,1511592480,8179.01,0.81488643,0.0007452557143397528
3099544,1511678880,8910.0,1.57273378,-0.0005614823133071309
3100984,1511765280,9544.0,0.80244678,0.00010476689366160294
3102424,1511851680,9845.8,2.4291944,-8.125952260023082e-05
3103864,1511938080,10370.0,3.76339363,0.000288248614912362
3105304,1512024480,10102.94,5.36369617,-0.002281759613648494
3106744,1512110880,9540.9,7.45718384,-0.001317122062056838
3108184,1512197280,10908.4,3.9529556,-6.417114260359648e-06
3109624,1512283680,11130.72,0.2780015,-0.0014143049932523028
3111064,1512370080,11403.0,5.55053511,-0.00017805502514265495
3112504,1512456480,11519.86,0.76277109,-6.944577066569608e-06
3113944,1512542880,12329.95,16.15699471,0.0005366159313325326
3115384,1512629280,14079.35,2.84246477,0.0005409254083737654
3116824,1512715680,15490.01,31.9797184,-0.0019411384217335199
3118264,1512802080,15216.25,3.74994473,0.0
3119704,1512888480,13654.0,44.18646109,-0.0032329169728141072
3121144,1512974880,16279.99,11.31166682,-0.0018523202310908175
3122584,1513061280,16363.34,0.6093137,0.0
3124024,1513147680,16464.11,5.65618211,0.0
3125464,1513234080,16200.48,3.1929384,0.0027429910914347584
3126904,1513320480,17180.0,12.08866011,7.915554996813884e-05
3128344,1513406880,17682.15,3.11434948,0.000497429476653276
3129784,1513493280,19285.49,3.82714163,2.644405268061803e-05
3131224,1513579680,18927.98,3.72653956,-0.00029171682751610715
3132664,1513666080,18731.86,0.46160862,-0.000684864181069099
3134104,1513752480,16250.32,28.79729054,-2.3384701728080203e-05
3135544,1513838880,17069.97,20.18763516,2.3432909528017348e-06
3136984,1513925280,13898.9,11.86142341,0.003655225955186728
3138424,1514011680,14047.0,32.4575892,-0.0025300555613048327
3139864,1514098080,14430.32,8.81767264,-2.2869038717277506e-05
3141304,1514184480,13704.56,0.7969233,0.0027948834931604927
3142744,1514270880,15510.01,6.92165099,0.0
3144184,1514357280,16329.99,13.08327256,-0.0006102929957848807
3145624,1514443680,13836.25,6.07582303,0.003409780899608829
3147064,1514530080,14937.03,0.24970437,-0.001141420911528194
3148504,1514616480,13405.92,41.96723238,0.006764355919218867
3149944,1514702880,12700.76,8.6655118,-0.0016530229183426353
3151384,1514789280,13787.42,0.3067346,-0.0005384615384615438
3152824,1514875680,13362.35,10.10095056,-0.00028820601115397417
3154264,1514962080,15349.0,2.01971061,-0.0030295426148691067
3155704,1515048480,15006.37,1.15373947,0.002404514131257093
3157144,1515134880,14973.0,6.28824543,-0.0002004008016032064
3158584,1515221280,16628.2,9.11057309,-0.001382696064615695
3160024,1515307680,16534.06,1.70226562,0.0012147996547091726
3161464,1515394080,15834.01,2.92521936,0.0006872873921576922
3162904,1515480480,14968.54,4.62054429,0.0020966680644453036
3164344,1515566880,14224.28,4.21466114,0.0006014259979034044
3165784,1515653280,13524.61,2.92821469,-0.0029864272185364978
3167224,1515739680,13666.01,1.29236378,0.0
